#{"t_start": 1674007728.5418468, "env_id": "WurtzDistill-v1"}
r,l,t
0.2,1,209.619661
0.2,1,209.621187
0.2,1,209.622707
0.2,1,209.624236
0.2,1,209.625757
0.2,1,209.627279
0.2,1,209.628806
0.2,1,209.630327
0.2,1,209.63185
0.2,1,209.63338
0.2,1,209.634902
0.2,1,209.63659
0.2,1,209.638111
0.2,1,209.639631
0.2,1,209.641151
0.2,1,209.642669
0.2,1,209.644196
0.2,1,209.645716
0.2,1,209.647235
0.2,1,209.648756
0.2,1,209.650278
0.2,1,209.651806
0.2,1,209.653326
0.2,1,209.654849
0.2,1,209.656379
0.2,1,209.657899
0.2,1,209.659413
0.2,1,209.661098
0.2,1,209.662619
0.2,1,209.664147
0.2,1,209.665668
0.2,1,209.667186
0.2,1,209.668713
0.2,1,209.670234
0.2,1,209.671758
0.2,1,209.67328
0.2,1,209.674798
0.2,1,209.676328
0.2,1,209.683871
0.2,1,209.685452
0.2,1,209.686975
0.2,1,209.688693
0.2,1,209.69022
0.2,1,209.691752
0.2,1,209.693275
0.2,1,209.694798
0.2,1,209.696322
0.2,1,209.697845
0.2,1,209.699364
0.2,1,209.700891
0.2,1,209.702413
0.2,1,209.703943
0.2,1,209.705468
0.2,1,209.706991
0.2,1,209.708524
0.2,1,209.710046
0.2,1,209.711737
0.2,1,209.71326
0.2,1,209.714778
0.2,1,209.716303
0.2,1,209.717821
0.2,1,209.719344
0.2,1,209.720862
0.2,1,209.722389
0.2,1,209.723912
0.2,1,209.725436
0.2,1,209.726954
0.2,1,209.728482
0.2,1,209.730002
0.2,1,209.731524
0.2,1,209.733048
0.2,1,209.734581
0.2,1,209.736461
0.2,1,209.737984
0.2,1,209.739506
0.2,1,209.741033
0.2,1,209.742553
0.2,1,209.74408
0.2,1,209.745607
0.2,1,209.747129
0.2,1,209.748657
0.2,1,209.750176
0.2,1,209.751692
0.2,1,209.753216
0.2,1,209.754735
0.2,1,209.756262
0.2,1,209.757782
0.2,1,209.759449
0.2,2,209.766782
0.2,1,209.76831
0.2,1,209.76983
0.2,1,209.77135
0.2,1,209.772877
0.2,1,209.774394
0.2,1,209.775917
0.2,1,209.777437
0.2,1,209.778951
0.2,1,209.780475
0.2,1,209.781998
0.2,1,209.783516
0.2,1,209.785042
0.2,1,209.786562
0.2,1,209.788247
0.2,1,209.78977
0.2,1,209.79129
0.2,1,209.792812
0.2,1,209.794328
0.2,1,209.795856
0.2,1,209.797377
0.2,1,209.798898
0.2,1,209.800421
0.2,1,209.801942
0.2,1,209.803468
0.2,1,209.804996
0.2,1,209.806519
0.2,1,209.808043
0.2,1,209.809566
0.2,1,209.811084
0.2,1,209.812765
0.2,1,209.814289
0.2,1,209.815811
0.2,1,209.817331
0.2,1,209.818854
0.2,1,209.820381
0.2,1,209.821902
0.2,1,209.823422
0.2,1,209.824948
0.2,1,209.826476
0.2,1,209.828006
0.2,1,209.829525
0.2,1,209.831047
0.2,1,209.832573
0.2,1,209.834093
0.2,1,209.835771
0.2,1,209.837293
0.2,1,209.838812
0.2,1,209.840335
0.2,1,209.847941
0.2,1,209.849524
0.2,1,209.851047
0.2,1,209.852617
0.2,1,209.854142
0.2,1,209.855667
0.2,1,209.857205
0.2,1,209.858728
0.2,1,209.860291
0.2,1,209.861817
0.2,1,209.863362
0.2,1,209.865106
0.2,1,209.866628
0.2,1,209.868194
0.2,1,209.869711
0.2,1,209.87123
0.2,1,209.872751
0.2,1,209.874273
0.2,1,209.875796
0.2,1,209.877314
0.2,1,209.878841
0.2,1,209.88037
0.2,1,209.881895
0.2,1,209.883412
0.2,1,209.884942
0.2,1,209.886462
0.2,1,209.888143
0.2,1,209.889664
0.2,1,209.891183
0.2,1,209.89271
0.2,1,209.894231
0.2,1,209.895754
0.2,1,209.897277
0.2,1,209.898799
0.2,1,209.90033
0.2,1,209.901853
0.2,1,209.903387
0.2,1,209.904912
0.2,1,209.90643
0.2,1,209.907964
0.2,1,209.909487
0.2,1,209.911174
0.2,1,209.912704
0.2,1,209.914225
0.2,1,209.91575
0.2,1,209.917345
0.2,1,209.918869
0.2,1,209.9204
0.2,1,209.921921
0.2,1,209.923445
0.2,1,209.924973
0.2,1,209.926498
0.2,1,209.928025
0.2,1,209.929552
0.2,1,209.931079
0.2,1,209.932611
0.2,1,209.934136
0.2,1,209.935825
0.2,1,209.937364
0.2,1,209.938884
0.2,1,209.940414
0.2,1,209.94193
0.2,1,209.943453
0.2,1,209.944986
0.2,1,209.946512
0.2,1,209.948073
0.2,1,209.949592
0.2,1,209.951115
0.2,1,209.952674
0.2,1,209.954229
0.2,1,209.955785
0.2,1,209.957313
0.2,1,209.958991
0.2,1,209.960517
0.2,1,209.962039
0.2,1,209.963558
0.2,1,211.381088
0.2,1,211.382691
0.2,1,211.384224
0.2,1,211.38574
0.2,1,211.38726
0.2,1,211.388778
0.2,1,211.390301
0.2,1,211.391816
0.2,1,211.393337
0.2,1,211.39485
0.2,1,211.396369
0.2,1,211.398068
0.2,1,211.399574
0.2,1,211.401087
0.2,1,211.402596
0.2,1,211.404105
0.2,1,211.405615
0.2,1,211.407122
0.2,1,211.408636
0.2,1,211.410146
0.2,1,211.411651
0.2,1,211.41317
0.2,1,211.414681
0.2,1,211.4162
0.2,1,211.423857
0.2,1,211.425431
0.2,1,211.427143
0.2,1,211.428661
0.2,1,211.430175
0.2,1,211.431684
0.2,1,211.433231
0.2,1,211.434744
0.2,1,211.436274
0.2,1,211.437776
0.2,1,211.439289
0.2,1,211.440801
0.2,1,211.442313
0.2,1,211.443833
0.2,1,211.445348
0.2,1,211.44686
0.2,1,211.448378
0.2,1,211.45026
0.2,1,211.451779
0.2,1,211.453298
0.2,1,211.454809
0.2,1,211.456326
0.2,1,211.45784
0.2,1,211.459359
0.2,1,211.460878
0.2,1,211.462392
0.2,1,211.463909
0.2,1,211.465422
0.2,1,211.466936
0.2,1,211.468452
0.2,1,211.469964
0.2,1,211.471473
0.2,1,211.473139
0.2,1,211.474652
0.2,1,211.476168
0.2,1,211.477682
0.2,1,211.479189
0.2,1,211.480711
0.2,1,211.482224
0.2,1,211.483767
0.2,1,211.485296
0.2,1,211.486813
0.2,1,211.488337
0.2,1,211.489849
0.2,1,211.491366
0.2,1,211.492881
0.2,1,211.49439
0.2,1,211.495908
0.2,1,211.497562
0.2,1,211.499077
0.2,1,211.500588
0.2,1,211.502102
0.2,1,211.503608
0.2,1,211.505123
0.2,1,211.506633
0.2,1,211.508144
0.2,1,211.509653
0.2,1,211.511161
0.2,1,211.512679
0.2,1,211.514189
0.2,1,211.515704
0.2,1,211.517221
0.2,1,211.518733
0.2,1,211.520389
0.2,1,211.521898
0.2,1,211.523402
0.2,1,211.524919
0.2,1,211.526429
0.2,1,211.52794
0.2,1,211.529449
0.2,1,211.530963
0.2,1,211.5325
0.2,1,211.534017
0.2,1,211.535534
0.2,1,211.537054
0.2,1,211.538571
0.2,1,211.540096
0.2,1,211.541607
0.2,1,211.543278
0.2,1,211.544802
0.2,1,211.546316
0.2,1,211.547834
0.2,1,211.549352
0.2,1,211.550868
0.2,1,211.552395
0.2,1,211.553914
0.2,1,211.555428
0.2,1,211.556948
0.2,1,211.558466
0.2,1,211.560026
0.2,1,211.561541
0.2,1,211.563053
0.2,1,211.564572
0.2,1,211.566092
0.2,1,211.567772
0.2,1,211.569317
0.2,1,211.57083
0.2,1,211.572361
0.2,1,211.573882
0.2,1,211.575395
0.2,1,211.582967
0.2,1,211.584552
0.2,1,211.586075
0.2,1,211.587593
0.2,1,211.589118
0.2,1,211.590642
0.2,1,211.592173
0.2,1,211.593753
0.2,1,211.595446
0.2,1,211.596973
0.2,1,211.598485
0.2,1,211.600014
0.2,1,211.601537
0.2,1,211.603054
0.2,1,211.604581
0.2,1,211.606106
0.2,1,211.607625
0.2,1,211.609146
0.2,1,211.610666
0.2,1,211.612198
0.2,1,211.613718
0.2,1,211.615236
0.2,1,211.616757
0.2,1,211.618272
0.2,1,211.619955
0.2,1,211.621473
0.2,1,211.622986
0.2,1,211.624507
0.2,1,211.626025
0.2,1,211.627545
0.2,1,211.629076
0.2,1,211.630592
0.2,1,211.632117
0.2,1,211.633635
0.2,1,211.635153
0.2,1,211.636681
0.2,1,211.638198
0.2,1,211.639719
0.2,1,211.641238
0.2,1,211.642909
0.2,1,211.644428
0.2,1,211.64594
0.2,1,211.647452
0.2,1,211.648973
0.2,1,211.650487
0.2,1,211.652013
0.2,1,211.653529
0.2,1,211.655044
0.2,1,211.656565
0.2,1,211.658085
0.2,1,211.659604
0.2,1,211.661128
0.2,1,211.662641
0.2,1,211.664164
0.2,1,211.665833
0.2,1,211.667348
0.2,1,211.66887
0.2,1,211.670387
0.2,1,211.671906
0.2,1,211.673425
0.2,1,211.674941
0.2,1,211.676465
0.2,1,211.677982
0.2,1,211.6795
0.2,1,211.681035
0.2,1,211.68255
0.2,1,211.684073
0.2,1,211.685592
0.2,1,211.687113
0.2,1,211.688795
0.2,1,211.690315
0.2,1,211.691838
0.2,1,211.693359
0.2,1,211.694874
0.2,1,211.696401
0.2,1,211.697919
0.2,1,211.699432
0.2,1,211.700953
0.2,1,211.702474
0.2,1,211.703996
0.2,1,211.705511
0.2,1,211.707026
0.2,1,211.708549
0.2,1,211.710064
0.2,1,211.711581
0.2,1,211.713264
0.2,1,211.714784
0.2,1,211.716312
0.2,1,211.717829
0.2,1,211.719341
0.2,1,211.720859
0.2,1,211.722373
0.2,1,211.723896
0.2,1,211.725415
0.2,1,211.726932
0.2,1,211.728456
0.2,1,211.729978
0.2,1,211.731496
0.2,1,211.733018
0.2,1,211.734537
0.2,1,211.742464
0.2,1,211.744047
0.2,1,211.745573
0.2,1,211.747092
0.2,1,211.74862
0.2,1,211.750138
0.2,1,211.751655
0.2,1,211.753181
0.2,1,211.754701
0.2,1,211.756262
0.2,1,211.757784
0.2,1,211.759304
0.2,1,211.760828
0.2,1,211.762346
0.2,1,211.763874
0.2,1,211.765547
0.2,1,211.767061
0.2,1,211.768577
0.2,1,211.770092
0.2,1,211.771608
0.2,1,211.773135
0.2,1,211.774646
0.2,1,211.776167
0.2,1,211.777685
0.2,1,211.779198
0.2,1,211.78072
0.2,1,211.782243
0.2,1,211.783786
0.2,1,211.785321
0.2,1,211.786836
0.2,1,211.788358
0.2,1,211.790035
0.2,1,211.791554
0.2,1,211.793078
0.2,1,211.794593
0.2,1,211.796114
0.2,1,211.797629
0.2,1,211.799146
0.2,1,211.800665
0.2,1,211.802176
0.2,1,211.80369
0.2,1,211.805214
0.2,1,211.806726
0.2,1,211.808244
0.2,1,211.809758
0.2,1,211.811273
0.2,1,211.812991
0.2,1,211.814508
0.2,1,211.816026
0.2,1,211.81754
0.2,1,211.819054
0.2,1,211.820578
0.2,1,211.822093
0.2,1,211.823611
0.2,1,211.825132
0.2,1,211.826649
0.2,1,211.828174
0.2,1,211.829691
0.2,1,211.831206
0.2,1,211.832727
0.2,1,211.834239
0.2,1,211.835912
0.2,1,211.837429
0.2,1,211.838938
0.2,1,211.840454
0.2,1,211.841973
0.2,1,211.843487
0.2,1,211.845008
0.2,1,211.846526
0.2,1,211.848043
0.2,1,211.849559
0.2,1,211.851074
0.2,1,211.852595
0.2,1,211.854113
0.2,1,211.855624
0.2,1,211.857142
0.2,1,211.858817
0.2,1,211.860338
0.2,1,211.861855
0.2,1,211.863368
0.2,1,211.86489
0.2,1,211.866407
0.2,1,211.867933
0.2,1,211.869446
0.2,1,211.870959
0.2,1,211.872482
0.2,1,211.873996
0.2,1,211.875509
0.2,1,211.877033
0.2,1,211.87855
0.2,1,211.880073
0.2,1,211.881593
0.2,1,211.883262
0.2,1,211.88478
0.2,1,211.886295
0.2,1,211.887817
0.2,1,211.889333
0.2,1,211.890848
0.2,1,211.892371
0.2,1,211.893886
0.2,1,211.901464
0.2,1,211.903039
0.2,1,211.904572
0.2,1,211.906093
0.2,1,211.907614
0.2,1,211.909179
0.2,1,211.910864
0.2,1,211.912391
0.2,1,211.913902
0.2,1,211.915414
0.2,1,211.916938
0.2,1,211.918455
0.2,1,211.919983
0.2,1,211.9215
0.2,1,211.923018
0.2,1,211.924537
0.2,1,211.926056
0.2,1,211.927576
0.2,1,211.9291
0.2,1,211.930616
0.2,1,211.932137
0.2,1,211.933812
0.2,1,211.935332
0.2,1,211.936855
0.2,1,211.938372
0.2,1,211.939896
0.2,1,211.941415
0.2,1,211.942936
0.2,1,211.944462
0.2,1,211.945982
0.2,1,211.9475
0.2,1,211.949028
0.2,1,211.950545
0.2,1,211.95211
0.2,1,211.953629
0.2,1,211.955144
0.2,1,211.956704
0.2,1,211.958381
0.2,1,211.959906
0.2,1,211.961423
0.2,1,211.962941
0.2,1,211.964467
0.2,1,211.965981
0.2,1,211.967495
0.2,1,211.969017
0.2,1,211.970531
0.2,1,211.972054
0.2,1,211.973573
0.2,1,211.975094
0.2,1,211.976619
0.2,1,211.978142
0.2,1,211.979653
0.2,1,211.98133
0.2,1,211.982843
0.2,1,211.98437
0.2,1,211.985886
0.2,1,211.987407
0.2,1,211.988974
0.2,1,211.990489
0.2,1,211.992012
0.2,1,211.993526
0.2,1,211.995046
0.2,1,211.996568
0.2,1,211.99809
0.2,1,211.999608
0.2,1,212.001132
0.2,1,212.002655
0.2,1,212.004344
0.2,1,212.005858
0.2,1,212.00737
0.2,1,212.008888
0.2,1,212.010401
0.2,1,212.011954
0.2,1,212.013473
0.2,1,212.014989
0.2,1,212.016514
0.2,1,212.018033
0.2,1,212.019553
0.2,1,212.021075
0.2,1,212.02259
0.2,1,212.02412
0.2,1,212.025637
0.2,1,212.027162
0.2,1,212.029034
0.2,1,212.030553
0.2,1,212.032078
0.2,1,212.033595
0.2,1,212.035108
0.2,1,212.036632
0.2,1,212.038148
0.2,1,212.039667
0.2,1,212.041194
0.2,1,212.042715
0.2,1,212.044252
0.2,1,212.045775
0.2,1,212.047296
0.2,1,212.04882
0.2,1,212.050342
0.2,1,212.052015
0.2,1,212.053531
0.2,1,212.061138
0.2,1,212.062709
0.2,1,212.064242
0.2,1,212.06576
0.2,1,212.067281
0.2,1,212.06881
0.2,1,212.070365
0.2,1,212.07189
0.2,1,212.073411
0.2,1,212.074931
0.2,1,212.076461
0.2,1,212.077989
0.2,1,212.079509
0.2,1,212.081192
0.2,1,212.08271
0.2,1,212.08423
0.2,1,212.085747
0.2,1,212.08726
0.2,1,212.088785
0.2,1,212.090304
0.2,1,212.091833
0.2,1,212.093414
0.2,1,212.094937
0.2,1,212.096458
0.2,1,212.097975
0.2,1,212.099486
0.2,1,212.101007
0.2,1,212.10253
0.2,1,212.104207
0.2,1,212.105726
0.2,1,212.107241
0.2,1,212.108795
0.2,1,212.110308
0.2,1,212.11183
0.2,1,212.113343
0.2,1,212.114858
0.2,1,212.116384
0.2,1,212.117902
0.2,1,212.119422
0.2,1,212.120942
0.2,1,212.122467
0.2,1,212.123995
0.2,1,212.125514
0.2,1,212.127032
0.2,1,212.128709
0.2,1,212.130222
0.2,1,212.13174
0.2,1,212.133253
0.2,1,212.134766
0.2,1,212.136285
0.2,1,212.137797
0.2,1,212.139313
0.2,1,212.140871
0.2,1,212.14239
0.2,1,212.143913
0.2,1,212.14543
0.2,1,212.146952
0.2,1,212.148477
0.2,1,212.149995
0.2,1,212.151657
0.2,1,212.153174
0.2,1,212.154684
0.2,1,212.156206
0.2,1,212.157719
0.2,1,212.159236
0.2,1,212.160759
0.2,1,212.162274
0.2,1,212.163795
0.2,1,212.16531
0.2,1,212.166824
0.2,1,212.168347
0.2,1,212.169861
0.2,1,212.171374
0.2,1,212.172906
0.2,1,212.174591
0.2,1,212.176117
0.2,1,212.177634
0.2,1,212.179145
0.2,1,212.180667
0.2,1,212.182182
0.2,1,212.183699
0.2,1,212.185221
0.2,1,212.186733
0.2,1,212.188256
0.2,1,212.189772
0.2,1,212.191286
0.2,1,212.192844
0.2,1,212.194359
0.2,1,212.195879
0.2,1,212.197392
0.2,1,212.199054
0.2,1,212.200567
0.2,1,212.202079
0.2,1,212.203592
0.2,1,212.205146
0.2,1,212.206661
0.2,1,212.208185
0.2,1,212.209697
0.2,1,212.211218
0.2,1,212.212776
0.2,1,212.220492
0.2,1,212.222063
0.2,1,212.223586
0.2,1,212.225113
0.2,1,212.226813
0.2,1,212.228341
0.2,1,212.229856
0.2,1,212.231377
0.2,1,212.232901
0.2,1,212.234417
0.2,1,212.235942
0.2,1,212.237463
0.2,1,212.238987
0.2,1,212.240545
0.2,1,212.242059
0.2,1,212.243573
0.2,1,212.2451
0.2,1,212.246617
0.2,1,212.248135
0.2,1,212.249814
0.2,1,212.251325
0.2,1,212.252892
0.2,1,212.254402
0.2,1,212.255922
0.2,1,212.257438
0.2,1,212.258951
0.2,1,212.260478
0.2,1,212.261995
0.2,1,212.263507
0.2,1,212.265033
0.2,1,212.266547
0.2,1,212.268069
0.2,1,212.269584
0.2,1,212.271097
0.2,1,212.272616
0.2,1,212.27429
0.2,1,212.275802
0.2,1,212.277318
0.2,1,212.278832
0.2,1,212.280348
0.2,1,212.281862
0.2,1,212.283376
0.2,1,212.284904
0.2,1,212.286422
0.2,1,212.287946
0.2,1,212.289466
0.2,1,212.290985
0.2,1,212.292543
0.2,1,212.294069
0.2,1,212.295595
0.2,1,212.297276
0.2,1,212.298792
0.2,1,212.300313
0.2,1,212.301828
0.2,1,212.303346
0.2,1,212.304866
0.2,1,212.306381
0.2,1,212.307902
0.2,1,212.309417
0.2,1,212.310933
0.2,1,212.312449
0.2,1,212.313966
0.2,1,212.315487
0.2,1,212.31702
0.2,1,212.318544
0.2,1,212.320434
0.2,1,212.321953
0.2,1,212.323465
0.2,1,212.324988
0.2,2,212.333037
0.2,1,212.334558
0.2,1,212.33608
0.2,1,212.337597
0.2,1,212.339112
0.2,1,212.340634
0.2,1,212.342153
0.2,1,212.343668
0.2,1,212.345192
0.2,1,212.34671
0.2,1,212.348234
0.2,1,212.349749
0.2,1,212.351415
0.2,1,212.352933
0.2,1,212.354444
0.2,1,212.356021
0.2,1,212.357534
0.2,1,212.359043
0.2,1,212.360565
0.2,1,212.36208
0.2,1,212.363597
0.2,1,212.365119
0.2,1,212.366642
0.2,1,212.368167
0.2,1,212.369686
0.2,1,212.371207
0.2,1,212.372731
0.2,1,212.374399
0.2,1,212.375916
0.2,1,212.377428
0.2,1,212.385074
0.2,1,212.386651
0.2,1,212.388214
0.2,1,212.389736
0.2,1,212.39126
0.2,1,212.392783
0.2,1,212.394301
0.2,1,212.395828
0.2,1,212.397347
0.2,1,212.398867
0.2,1,212.400426
0.2,1,212.401944
0.2,1,212.403621
0.2,1,212.405176
0.2,1,212.406696
0.2,1,212.408221
0.2,1,212.409738
0.2,1,212.411257
0.2,1,212.412782
0.2,1,212.414301
0.2,1,212.415817
0.2,1,212.417331
0.2,1,212.418849
0.2,1,212.420392
0.2,1,212.421909
0.2,1,212.423426
0.2,1,212.424947
0.2,1,212.426617
0.2,1,212.428141
0.2,1,212.429657
0.2,1,212.431168
0.2,1,212.432696
0.2,1,212.434214
0.2,1,212.435733
0.2,1,212.43725
0.2,1,212.438766
0.2,1,212.44029
0.2,1,212.441809
0.2,1,212.443321
0.2,1,212.444843
0.2,1,212.446359
0.2,1,212.447916
0.2,1,212.449435
0.2,1,212.451104
0.2,1,212.452621
0.2,1,212.454134
0.2,1,212.455645
0.2,1,212.457164
0.2,1,212.458677
0.2,1,212.460199
0.2,1,212.461711
0.2,1,212.463224
0.2,1,212.464746
0.2,1,212.466261
0.2,1,212.46779
0.2,1,212.469306
0.2,1,212.47082
0.2,1,212.47234
0.2,1,212.474006
0.2,1,212.475519
0.2,1,212.477041
0.2,1,212.478557
0.2,1,212.480079
0.2,1,212.481592
0.2,1,212.483108
0.2,1,212.484631
0.2,1,212.486147
0.2,1,212.487664
0.2,1,212.489189
0.2,1,212.490708
0.2,1,212.492236
0.2,1,212.493751
0.2,1,212.49527
0.2,1,212.496953
0.2,1,212.498471
0.2,1,212.499993
0.2,1,212.501509
0.2,1,212.503021
0.2,1,212.504541
0.2,1,212.506056
0.2,1,212.507568
0.2,1,212.509089
0.2,1,212.510604
0.2,1,212.512129
0.2,1,212.513642
0.2,1,212.515163
0.2,1,212.516685
0.2,1,212.518201
0.2,1,212.519727
0.2,1,212.521398
0.2,1,212.522912
0.2,1,212.524429
0.2,1,212.525946
0.2,1,212.52746
0.2,1,212.528981
0.2,1,212.530502
0.2,1,212.532026
0.2,1,212.533542
0.2,1,212.535058
0.2,1,212.536579
0.2,1,212.544247
0.2,1,212.545822
0.2,1,212.547342
0.2,1,212.549051
0.2,1,212.550573
0.2,1,212.552098
0.2,1,212.553612
0.2,1,212.555129
0.2,1,212.556692
0.2,1,212.558211
0.2,1,212.559731
0.2,1,212.561278
0.2,1,212.562796
0.2,1,212.564323
0.2,1,212.565842
0.2,1,212.567359
0.2,1,212.568886
0.2,1,212.570405
0.2,1,212.57209
0.2,1,212.573609
0.2,1,212.575121
0.2,1,212.576643
0.2,1,212.578157
0.2,1,212.579672
0.2,1,212.581222
0.2,1,212.582738
0.2,1,212.584258
0.2,1,212.585777
0.2,1,212.587296
0.2,1,212.588819
0.2,1,212.59034
0.2,1,212.591859
0.2,1,212.593426
0.2,1,212.594946
0.2,1,212.596632
0.2,1,212.59815
0.2,1,212.599671
0.2,1,212.60119
0.2,1,212.602708
0.2,1,212.604232
0.2,1,212.605752
0.2,1,212.607271
0.2,1,212.608829
0.2,1,212.610345
0.2,1,212.611871
0.2,1,212.613392
0.2,1,212.614909
0.2,1,212.616468
0.2,1,212.617987
0.2,1,212.6199
0.2,1,212.621416
0.2,1,212.622932
0.2,1,212.62449
0.2,1,212.626008
0.2,1,212.627522
0.2,1,212.629045
0.2,1,212.630562
0.2,1,212.632089
0.2,1,212.633604
0.2,1,212.635122
0.2,1,212.636653
0.2,1,212.638175
0.2,1,212.639698
0.2,1,212.641223
0.2,1,212.642898
0.2,1,212.644458
0.2,1,212.645976
0.2,1,212.647494
0.2,1,212.649016
0.2,1,212.650537
0.2,1,212.65206
0.2,1,212.653578
0.2,1,212.655091
0.2,1,212.656619
0.2,1,212.658137
0.2,1,212.659652
0.2,1,212.661174
0.2,1,212.662695
0.2,1,212.664222
0.2,1,212.665739
0.2,1,212.667405
0.2,1,212.66893
0.2,1,212.670449
0.2,1,212.671969
0.2,1,212.673486
0.2,1,212.675006
0.2,1,212.67653
0.2,1,212.678049
0.2,1,212.679562
0.2,1,212.681079
0.2,1,212.682595
0.2,1,212.684119
0.2,1,212.68563
0.2,1,212.687147
0.2,1,212.688668
0.2,1,212.690336
0.2,1,212.691855
0.2,1,212.693369
0.2,1,212.694887
0.2,1,212.696409
0.2,1,212.704096
0.2,1,212.705669
0.2,1,212.707191
0.2,1,212.708716
0.2,1,212.710238
0.2,1,212.711769
0.2,1,212.713323
0.2,1,212.714848
0.2,1,212.716372
0.2,1,212.717893
0.2,1,212.71958
0.2,1,212.721134
0.2,1,212.722648
0.2,1,212.724205
0.2,1,212.725718
0.2,1,212.727235
0.2,1,212.728759
0.2,1,212.730276
0.2,1,212.731796
0.2,1,212.733309
0.2,1,212.734824
0.2,1,212.736346
0.2,1,212.737865
0.2,1,212.739384
0.2,1,212.740904
0.2,1,212.742579
0.2,1,212.744107
0.2,1,212.745626
0.2,1,212.747144
0.2,1,212.748668
0.2,1,212.750186
0.2,1,212.751702
0.2,1,212.753226
0.2,1,212.75474
0.2,1,212.756262
0.2,1,212.757784
0.2,1,212.759305
0.2,1,212.760825
0.2,1,212.762343
0.2,1,212.763863
0.2,1,212.765539
0.2,1,212.76706
0.2,1,212.768581
0.2,1,212.770096
0.2,1,212.77161
0.2,1,212.77313
0.2,1,212.77465
0.2,1,212.776171
0.2,1,212.777684
0.2,1,212.7792
0.2,1,212.780722
0.2,1,212.782229
0.2,1,212.783759
0.2,1,212.785281
0.2,1,212.7868
0.2,1,212.788357
0.2,1,212.790034
0.2,1,212.79155
0.2,1,212.793076
0.2,1,212.794592
0.2,1,212.796113
0.2,1,212.797633
0.2,1,212.799186
0.2,1,212.800744
0.2,1,212.802259
0.2,1,212.803817
0.2,1,212.805365
0.2,1,212.806882
0.2,1,212.808397
0.2,1,212.809912
0.2,1,212.811425
0.2,1,212.8131
0.2,1,212.814614
0.2,1,212.816134
0.2,1,212.817653
0.2,1,212.819166
0.2,1,212.820689
0.2,1,212.82221
0.2,1,212.823733
0.2,1,212.825278
0.2,1,212.826789
0.2,1,212.828311
0.2,1,212.829825
0.2,1,212.831342
0.2,1,212.832875
0.2,1,212.834398
0.2,1,212.836086
0.2,1,212.837601
0.2,1,212.839112
0.2,1,212.840637
0.2,1,212.842153
0.2,1,212.843668
0.2,1,212.84519
0.2,1,212.846704
0.2,1,212.848227
0.2,1,212.849744
0.2,1,212.851259
0.2,1,212.852815
0.2,1,212.854337
0.2,1,212.855891
0.2,1,212.863874
0.2,1,212.865451
0.2,1,212.866973
0.2,1,212.868494
0.2,1,212.870013
0.2,1,212.871529
0.2,1,212.873057
0.2,1,212.874574
0.2,1,212.876102
0.2,1,212.877623
0.2,1,212.879137
0.2,1,212.880701
0.2,1,212.882217
0.2,1,212.883745
0.2,1,212.885298
0.2,1,212.886819
0.2,1,212.888503
0.2,1,212.89002
0.2,1,212.89153
0.2,1,212.893059
0.2,1,212.894569
0.2,1,212.896092
0.2,1,212.89761
0.2,1,212.899149
0.2,1,212.900671
0.2,1,212.902187
0.2,1,212.903705
0.2,1,212.905225
0.2,1,212.90674
0.2,1,212.908264
0.2,1,212.909788
0.2,1,212.911659
0.2,1,212.913181
0.2,1,212.914701
0.2,1,212.916227
0.2,1,212.917745
0.2,1,212.919257
0.2,1,212.92078
0.2,1,212.9223
0.2,1,212.923826
0.2,1,212.925348
0.2,1,212.926863
0.2,1,212.92839
0.2,1,212.929909
0.2,1,212.931427
0.2,1,212.932945
0.2,1,212.934624
0.2,1,212.936139
0.2,1,212.937654
0.2,1,212.939166
0.2,1,212.940688
0.2,1,212.942207
0.2,1,212.943727
0.2,1,212.945247
0.2,1,212.946765
0.2,1,212.948294
0.2,1,212.949812
0.2,1,212.951328
0.2,1,212.952857
0.2,1,212.954371
0.2,1,212.955891
0.2,1,212.957572
0.2,1,212.95909
0.2,1,212.960611
0.2,1,212.962127
0.2,1,212.963635
0.2,1,212.965152
0.2,1,212.966671
0.2,1,212.968192
0.2,1,212.969711
0.2,1,212.971227
0.2,1,212.972754
0.2,1,212.974268
0.2,1,212.975785
0.2,1,212.977307
0.2,1,212.978825
0.2,1,212.980347
0.2,1,212.982018
0.2,1,212.983539
0.2,1,212.985062
0.2,1,212.986575
0.2,1,212.988095
0.2,1,212.989612
0.2,1,212.991123
0.2,1,212.992645
0.2,1,212.994165
0.2,1,212.99568
0.2,1,212.997203
0.2,1,212.998719
0.2,1,213.000245
0.2,1,213.001762
0.2,1,213.00328
0.2,1,213.004957
0.2,1,213.006471
0.2,1,213.007991
0.2,1,213.009504
0.2,1,213.01102
0.2,1,213.012544
0.2,1,213.014058
0.2,1,213.015572
0.2,1,213.023339
0.2,1,213.024953
0.2,1,213.026481
0.2,1,213.028076
0.2,1,213.029603
0.2,1,213.031127
0.2,1,213.032828
0.2,1,213.034351
0.2,1,213.035872
0.2,1,213.037389
0.2,1,213.038897
0.2,1,213.040423
